ENTREZID,L1000,SYMBOL,ALIAS
124583,CANT1,CANT1,SCAN-1
124583,CANT1,CANT1,SCAN1
124583,CANT1,CANT1,SHAPY
124583,CANT1,CANT1,CANT1
24149,ZNF318,ZNF318,HRIHFB2436
24149,ZNF318,ZNF318,TZF
24149,ZNF318,ZNF318,ZFP318
24149,ZNF318,ZNF318,ZNF318
644,BLVRA,BLVRA,BLVR
644,BLVRA,BLVRA,BVR
644,BLVRA,BLVRA,BVRA
644,BLVRA,BLVRA,BLVRA
1062,CENPE,CENPE,CENP-E
1062,CENPE,CENPE,KIF10
1062,CENPE,CENPE,MCPH13
1062,CENPE,CENPE,PPP1R61
1062,CENPE,CENPE,CENPE
9126,SMC3,SMC3,BAM
9126,SMC3,SMC3,BMH
9126,SMC3,SMC3,CDLS3
9126,SMC3,SMC3,CSPG6
9126,SMC3,SMC3,HCAP
9126,SMC3,SMC3,SMC3L1
9126,SMC3,SMC3,SMC3
3508,IGHMBP2,IGHMBP2,CATF1
3508,IGHMBP2,IGHMBP2,CMT2S
3508,IGHMBP2,IGHMBP2,HCSA
3508,IGHMBP2,IGHMBP2,HMN6
3508,IGHMBP2,IGHMBP2,SMARD1
3508,IGHMBP2,IGHMBP2,SMUBP2
3508,IGHMBP2,IGHMBP2,ZFAND7
3508,IGHMBP2,IGHMBP2,IGHMBP2
85377,MICALL1,MICALL1,MICAL-L1
85377,MICALL1,MICALL1,MIRAB13
85377,MICALL1,MICALL1,MICALL1
4791,NFKB2,NFKB2,CVID10
4791,NFKB2,NFKB2,H2TF1
4791,NFKB2,NFKB2,LYT-10
4791,NFKB2,NFKB2,LYT10
4791,NFKB2,NFKB2,NF-kB2
4791,NFKB2,NFKB2,p100
4791,NFKB2,NFKB2,p49/p100
4791,NFKB2,NFKB2,p52
4791,NFKB2,NFKB2,NFKB2
1616,DAXX,DAXX,BING2
1616,DAXX,DAXX,DAP6
1616,DAXX,DAXX,EAP1
1616,DAXX,DAXX,SMIM40
1616,DAXX,DAXX,DAXX
26136,TES,TES,TESS
26136,TES,TES,TESS-2
26136,TES,TES,TES
11041,B4GAT1,B4GAT1,B3GN-T1
11041,B4GAT1,B4GAT1,B3GNT1
11041,B4GAT1,B4GAT1,B3GNT6
11041,B4GAT1,B4GAT1,BETA3GNTI
11041,B4GAT1,B4GAT1,MDDGA13
11041,B4GAT1,B4GAT1,iGAT
11041,B4GAT1,B4GAT1,iGNT
11041,B4GAT1,B4GAT1,B4GAT1
665,BNIP3L,BNIP3L,BNIP3a
665,BNIP3L,BNIP3L,NIX
665,BNIP3L,BNIP3L,BNIP3L
5770,PTPN1,PTPN1,PTP1B
5770,PTPN1,PTPN1,PTPN1
3693,ITGB5,ITGB5,ITGB5
10450,PPIE,PPIE,CYP-33
10450,PPIE,PPIE,CYP33
10450,PPIE,PPIE,PPIE
51599,LSR,LSR,ILDR3
51599,LSR,LSR,LISCH7
51599,LSR,LSR,LSR
9697,TRAM2,TRAM2,TRAM2
11142,PKIG,PKIG,PKI-gamma
11142,PKIG,PKIG,PKIG
5641,LGMN,LGMN,AEP
5641,LGMN,LGMN,LGMN1
5641,LGMN,LGMN,PRSC1
5641,LGMN,LGMN,LGMN
5106,PCK2,PCK2,PEPCK
5106,PCK2,PCK2,PEPCK-M
5106,PCK2,PCK2,PEPCK2
5106,PCK2,PCK2,PCK2
10915,TCERG1,TCERG1,CA150
10915,TCERG1,TCERG1,TAF2S
10915,TCERG1,TCERG1,Urn1
10915,TCERG1,TCERG1,TCERG1
8727,CTNNAL1,CTNNAL1,ACRP
8727,CTNNAL1,CTNNAL1,CLLP
8727,CTNNAL1,CTNNAL1,alpha-CATU
8727,CTNNAL1,CTNNAL1,CTNNAL1
22908,SACM1L,SACM1L,SAC1
22908,SACM1L,SACM1L,SACM1L
5257,PHKB,PHKB,PHKB
8800,PEX11A,PEX11A,PEX11-ALPHA
8800,PEX11A,PEX11A,PMP28
8800,PEX11A,PEX11A,hsPEX11p
8800,PEX11A,PEX11A,PEX11A
55033,FKBP14,FKBP14,EDSKMH
55033,FKBP14,FKBP14,EDSKSCL2
55033,FKBP14,FKBP14,FKBP22
55033,FKBP14,FKBP14,IPBP12
55033,FKBP14,FKBP14,FKBP14
5580,PRKCD,PRKCD,ALPS3
5580,PRKCD,PRKCD,CVID9
5580,PRKCD,PRKCD,MAY1
5580,PRKCD,PRKCD,PKCD
5580,PRKCD,PRKCD,nPKC-delta
5580,PRKCD,PRKCD,PRKCD
3800,KIF5C,KIF5C,CDCBM2
3800,KIF5C,KIF5C,KINN
3800,KIF5C,KIF5C,NKHC
3800,KIF5C,KIF5C,NKHC-2
3800,KIF5C,KIF5C,NKHC2
3800,KIF5C,KIF5C,KIF5C
23499,MACF1,MACF1,ABP620
23499,MACF1,MACF1,ACF7
23499,MACF1,MACF1,LIS9
23499,MACF1,MACF1,MACF
23499,MACF1,MACF1,OFC4
23499,MACF1,MACF1,MACF1
9961,MVP,MVP,LRP
9961,MVP,MVP,VAULT1
9961,MVP,MVP,MVP
5211,PFKL,PFKL,ATP-PFK
5211,PFKL,PFKL,PFK-B
5211,PFKL,PFKL,PFK-L
5211,PFKL,PFKL,PFKL
3895,KTN1,KTN1,CG1
3895,KTN1,KTN1,KNT
3895,KTN1,KTN1,MU-RMS-40.19
3895,KTN1,KTN1,KTN1
2109,ETFB,ETFB,FP585
2109,ETFB,ETFB,MADD
2109,ETFB,ETFB,ETFB
25825,BACE2,BACE2,AEPLC
25825,BACE2,BACE2,ALP56
25825,BACE2,BACE2,ASP1
25825,BACE2,BACE2,ASP21
25825,BACE2,BACE2,BAE2
25825,BACE2,BACE2,CDA13
25825,BACE2,BACE2,CEAP1
25825,BACE2,BACE2,DRAP
25825,BACE2,BACE2,BACE2
1802,DPH2,DPH2,DPH2L2
1802,DPH2,DPH2,DPH2
2690,GHR,GHR,GHBP
2690,GHR,GHR,GHIP
2690,GHR,GHR,GHR
8974,P4HA2,P4HA2,MYP25
8974,P4HA2,P4HA2,P4HA2
831,CAST,CAST,BS-17
831,CAST,CAST,PLACK
831,CAST,CAST,CAST
60493,FASTKD5,FASTKD5,dJ1187M17.5
60493,FASTKD5,FASTKD5,FASTKD5
56924,PAK6,PAK6,PAK5
56924,PAK6,PAK6,PAK6
291,SLC25A4,SLC25A4,AAC1
291,SLC25A4,SLC25A4,ANT
291,SLC25A4,SLC25A4,ANT 1
291,SLC25A4,SLC25A4,ANT1
291,SLC25A4,SLC25A4,MTDPS12
291,SLC25A4,SLC25A4,MTDPS12A
291,SLC25A4,SLC25A4,PEO2
291,SLC25A4,SLC25A4,PEO3
291,SLC25A4,SLC25A4,PEOA2
291,SLC25A4,SLC25A4,T1
291,SLC25A4,SLC25A4,SLC25A4
79187,FSD1,FSD1,GLFND
79187,FSD1,FSD1,MIR1
79187,FSD1,FSD1,FSD1
154,ADRB2,ADRB2,ADRB2R
154,ADRB2,ADRB2,ADRBR
154,ADRB2,ADRB2,B2AR
154,ADRB2,ADRB2,BAR
154,ADRB2,ADRB2,BETA2AR
154,ADRB2,ADRB2,ADRB2
5715,PSMD9,PSMD9,Rpn4
5715,PSMD9,PSMD9,p27
5715,PSMD9,PSMD9,PSMD9
4303,FOXO4,FOXO4,AFX
4303,FOXO4,FOXO4,AFX1
4303,FOXO4,FOXO4,MLLT7
4303,FOXO4,FOXO4,FOXO4
79643,CHMP6,CHMP6,VPS20
79643,CHMP6,CHMP6,CHMP6
6284,S100A13,S100A13,S100A13
355,FAS,FAS,ALPS1A
355,FAS,FAS,APO-1
355,FAS,FAS,APT1
355,FAS,FAS,CD95
355,FAS,FAS,FAS1
355,FAS,FAS,FASTM
355,FAS,FAS,TNFRSF6
355,FAS,FAS,FAS
8446,DUSP11,DUSP11,PIR1
8446,DUSP11,DUSP11,DUSP11
51097,SCCPDH,SCCPDH,CGI-49
51097,SCCPDH,SCCPDH,NET11
51097,SCCPDH,SCCPDH,SCCPDH
64429,ZDHHC6,ZDHHC6,DHHC-6
64429,ZDHHC6,ZDHHC6,DHHC6
64429,ZDHHC6,ZDHHC6,ZNF376
64429,ZDHHC6,ZDHHC6,ZDHHC6
1666,DECR1,DECR1,DECR
1666,DECR1,DECR1,"NADPH"
1666,DECR1,DECR1,SDR18C1
1666,DECR1,DECR1,DECR1
23131,GPATCH8,GPATCH8,GPATC8
23131,GPATCH8,GPATCH8,KIAA0553
23131,GPATCH8,GPATCH8,GPATCH8
1050,CEBPA,CEBPA,C/EBP-alpha
1050,CEBPA,CEBPA,CEBP
1050,CEBPA,CEBPA,CEBPA
23321,TRIM2,TRIM2,CMT2R
23321,TRIM2,TRIM2,RNF86
23321,TRIM2,TRIM2,TRIM2
11325,DDX42,DDX42,DDX42P
11325,DDX42,DDX42,RHELP
11325,DDX42,DDX42,RNAHP
11325,DDX42,DDX42,SF3B8
11325,DDX42,DDX42,SF3b125
11325,DDX42,DDX42,DDX42
11261,CHP1,CHP1,CHP
11261,CHP1,CHP1,SLC9A1BP
11261,CHP1,CHP1,SPAX9
11261,CHP1,CHP1,Sid470p
11261,CHP1,CHP1,p22
11261,CHP1,CHP1,p24
11261,CHP1,CHP1,CHP1
6990,DYNLT3,DYNLT3,RP3
6990,DYNLT3,DYNLT3,TCTE1L
6990,DYNLT3,DYNLT3,TCTEX1L
6990,DYNLT3,DYNLT3,DYNLT3
9016,SLC25A14,SLC25A14,BMCP1
9016,SLC25A14,SLC25A14,UCP5
9016,SLC25A14,SLC25A14,SLC25A14
1026,CDKN1A,CDKN1A,CAP20
1026,CDKN1A,CDKN1A,CDKN1
1026,CDKN1A,CDKN1A,CIP1
1026,CDKN1A,CDKN1A,MDA-6
1026,CDKN1A,CDKN1A,P21
1026,CDKN1A,CDKN1A,SDI1
1026,CDKN1A,CDKN1A,WAF1
1026,CDKN1A,CDKN1A,p21CIP1
1026,CDKN1A,CDKN1A,CDKN1A
50865,HEBP1,HEBP1,HBP
50865,HEBP1,HEBP1,HEBP
50865,HEBP1,HEBP1,HEBP1
2146,EZH2,EZH2,ENX-1
2146,EZH2,EZH2,ENX1
2146,EZH2,EZH2,EZH2b
2146,EZH2,EZH2,KMT6
2146,EZH2,EZH2,KMT6A
2146,EZH2,EZH2,WVS
2146,EZH2,EZH2,WVS2
2146,EZH2,EZH2,EZH2
3930,LBR,LBR,C14SR
3930,LBR,LBR,DHCR14B
3930,LBR,LBR,LMN2R
3930,LBR,LBR,PHA
3930,LBR,LBR,PHASK
3930,LBR,LBR,TDRD18
3930,LBR,LBR,LBR
102,ADAM10,ADAM10,AD10
102,ADAM10,ADAM10,AD18
102,ADAM10,ADAM10,CD156c
102,ADAM10,ADAM10,CDw156
102,ADAM10,ADAM10,HsT18717
102,ADAM10,ADAM10,MADM
102,ADAM10,ADAM10,RAK
102,ADAM10,ADAM10,kuz
102,ADAM10,ADAM10,ADAM10
3486,IGFBP3,IGFBP3,BP-53
3486,IGFBP3,IGFBP3,IBP3
3486,IGFBP3,IGFBP3,IGFBP3
8678,BECN1,BECN1,ATG6
8678,BECN1,BECN1,VPS30
8678,BECN1,BECN1,beclin1
8678,BECN1,BECN1,BECN1
5607,MAP2K5,MAP2K5,HsT17454
5607,MAP2K5,MAP2K5,MAPKK5
5607,MAP2K5,MAP2K5,MEK5
5607,MAP2K5,MAP2K5,PRKMK5
5607,MAP2K5,MAP2K5,MAP2K5
55324,ABCF3,ABCF3,EST201864
55324,ABCF3,ABCF3,ABCF3
47,ACLY,ACLY,ACL
47,ACLY,ACLY,ATPCL
47,ACLY,ACLY,CLATP
47,ACLY,ACLY,ACLY
6182,MRPL12,MRPL12,5c5-2
6182,MRPL12,MRPL12,L12mt
6182,MRPL12,MRPL12,MRP-L31/34
6182,MRPL12,MRPL12,MRPL7
6182,MRPL12,MRPL12,MRPL7/L12
6182,MRPL12,MRPL12,RPML12
6182,MRPL12,MRPL12,MRPL12
64080,RBKS,RBKS,RBSK
64080,RBKS,RBKS,RK
64080,RBKS,RBKS,RBKS
7099,TLR4,TLR4,ARMD10
7099,TLR4,TLR4,CD284
7099,TLR4,TLR4,TLR-4
7099,TLR4,TLR4,TOLL
7099,TLR4,TLR4,TLR4
7690,ZNF131,ZNF131,ZBTB35
7690,ZNF131,ZNF131,pHZ-10
7690,ZNF131,ZNF131,ZNF131
25976,TIPARP,TIPARP,ARTD14
25976,TIPARP,TIPARP,PARP7
25976,TIPARP,TIPARP,pART14
25976,TIPARP,TIPARP,TIPARP
22926,ATF6,ATF6,ACHM7
22926,ATF6,ATF6,ATF6A
22926,ATF6,ATF6,ATF6
8243,SMC1A,SMC1A,CDLS2
8243,SMC1A,SMC1A,DXS423E
8243,SMC1A,SMC1A,EIEE85
8243,SMC1A,SMC1A,SB1.8
8243,SMC1A,SMC1A,SMC1
8243,SMC1A,SMC1A,SMC1L1
8243,SMC1A,SMC1A,SMC1alpha
8243,SMC1A,SMC1A,SMCB
8243,SMC1A,SMC1A,SMC1A
7296,TXNRD1,TXNRD1,GRIM-12
7296,TXNRD1,TXNRD1,TR
7296,TXNRD1,TXNRD1,TR1
7296,TXNRD1,TXNRD1,TRXR1
7296,TXNRD1,TXNRD1,TXNR
7296,TXNRD1,TXNRD1,TXNRD1
9375,TM9SF2,TM9SF2,P76
9375,TM9SF2,TM9SF2,TM9SF2
8884,SLC5A6,SLC5A6,NERIB
8884,SLC5A6,SLC5A6,SMVT
8884,SLC5A6,SLC5A6,SLC5A6
993,CDC25A,CDC25A,CDC25A2
993,CDC25A,CDC25A,CDC25A
148022,TICAM1,TICAM1,IIAE6
148022,TICAM1,TICAM1,MyD88-3
148022,TICAM1,TICAM1,PRVTIRB
148022,TICAM1,TICAM1,TICAM-1
148022,TICAM1,TICAM1,TRIF
148022,TICAM1,TICAM1,TICAM1
3725,JUN,JUN,AP-1
3725,JUN,JUN,AP1
3725,JUN,JUN,c-Jun
3725,JUN,JUN,cJUN
3725,JUN,JUN,p39
3725,JUN,JUN,JUN
25874,MPC2,MPC2,BRP44
25874,MPC2,MPC2,SLC54A2
25874,MPC2,MPC2,MPC2
4931,NVL,NVL,NVL2
4931,NVL,NVL,NVL
83743,GRWD1,GRWD1,CDW4
83743,GRWD1,GRWD1,GRWD
83743,GRWD1,GRWD1,RRB1
83743,GRWD1,GRWD1,WDR28
83743,GRWD1,GRWD1,GRWD1
10732,TCFL5,TCFL5,CHA
10732,TCFL5,TCFL5,E2BP-1
10732,TCFL5,TCFL5,Figlb
10732,TCFL5,TCFL5,SOSF1
10732,TCFL5,TCFL5,bHLHe82
10732,TCFL5,TCFL5,TCFL5
10059,DNM1L,DNM1L,DLP1
10059,DNM1L,DNM1L,DRP1
10059,DNM1L,DNM1L,DVLP
10059,DNM1L,DNM1L,DYMPLE
10059,DNM1L,DNM1L,EMPF
10059,DNM1L,DNM1L,EMPF1
10059,DNM1L,DNM1L,HDYNIV
10059,DNM1L,DNM1L,OPA5
10059,DNM1L,DNM1L,DNM1L
84617,TUBB6,TUBB6,FPVEPD
84617,TUBB6,TUBB6,HsT1601
84617,TUBB6,TUBB6,TUBB-5
84617,TUBB6,TUBB6,TUBB6
9928,KIF14,KIF14,MCPH20
9928,KIF14,KIF14,MKS12
9928,KIF14,KIF14,KIF14
7264,TSTA3,GFUS,FX
7264,TSTA3,GFUS,P35B
7264,TSTA3,GFUS,SDR4E1
7264,TSTA3,GFUS,TSTA3
7264,TSTA3,GFUS,GFUS
10589,DRAP1,DRAP1,NC2-alpha
10589,DRAP1,DRAP1,DRAP1
4609,MYC,MYC,MRTL
4609,MYC,MYC,MYCC
4609,MYC,MYC,bHLHe39
4609,MYC,MYC,c-Myc
4609,MYC,MYC,MYC
8574,AKR7A2,AKR7A2,AFAR
8574,AKR7A2,AKR7A2,AFAR1
8574,AKR7A2,AKR7A2,AFB1-AR1
8574,AKR7A2,AKR7A2,AKR7
8574,AKR7A2,AKR7A2,AKR7A2
7874,USP7,USP7,HAFOUS
7874,USP7,USP7,HAUSP
7874,USP7,USP7,TEF1
7874,USP7,USP7,USP7
8731,RNMT,RNMT,CMT1
8731,RNMT,RNMT,CMT1c
8731,RNMT,RNMT,MET
8731,RNMT,RNMT,Met
8731,RNMT,RNMT,RG7MT1
8731,RNMT,RNMT,cm1p
8731,RNMT,RNMT,hCMT1
8731,RNMT,RNMT,hMet
8731,RNMT,RNMT,RNMT
55556,ENOSF1,ENOSF1,FUCD
55556,ENOSF1,ENOSF1,RTS
55556,ENOSF1,ENOSF1,TYMSAS
55556,ENOSF1,ENOSF1,ENOSF1
23536,ADAT1,ADAT1,HADAT1
23536,ADAT1,ADAT1,ADAT1
9181,ARHGEF2,ARHGEF2,GEF
9181,ARHGEF2,ARHGEF2,GEF-H1
9181,ARHGEF2,ARHGEF2,GEFH1
9181,ARHGEF2,ARHGEF2,LFP40
9181,ARHGEF2,ARHGEF2,Lfc
9181,ARHGEF2,ARHGEF2,NEDMHM
9181,ARHGEF2,ARHGEF2,P40
9181,ARHGEF2,ARHGEF2,ARHGEF2
6304,SATB1,SATB1,SATB1
8826,IQGAP1,IQGAP1,HUMORFA01
8826,IQGAP1,IQGAP1,SAR1
8826,IQGAP1,IQGAP1,p195
8826,IQGAP1,IQGAP1,IQGAP1
5480,PPIC,PPIC,CYPC
5480,PPIC,PPIC,PPIC
30849,PIK3R4,PIK3R4,VPS15
30849,PIK3R4,PIK3R4,p150
30849,PIK3R4,PIK3R4,PIK3R4
11182,SLC2A6,SLC2A6,GLUT6
11182,SLC2A6,SLC2A6,GLUT9
11182,SLC2A6,SLC2A6,HSA011372
11182,SLC2A6,SLC2A6,SLC2A6
6856,SYPL1,SYPL1,H-SP1
6856,SYPL1,SYPL1,SYPL
6856,SYPL1,SYPL1,SYPL1
10953,TOMM34,TOMM34,HTOM34P
10953,TOMM34,TOMM34,TOM34
10953,TOMM34,TOMM34,URCC3
10953,TOMM34,TOMM34,TOMM34
50814,NSDHL,NSDHL,H105E3
50814,NSDHL,NSDHL,SDR31E1
50814,NSDHL,NSDHL,XAP104
50814,NSDHL,NSDHL,NSDHL
29911,HOOK2,HOOK2,HK2
29911,HOOK2,HOOK2,HOOK2
1153,CIRBP,CIRBP,CIRP
1153,CIRBP,CIRBP,CIRBP
1831,TSC22D3,TSC22D3,DIP
1831,TSC22D3,TSC22D3,DSIPI
1831,TSC22D3,TSC22D3,GILZ
1831,TSC22D3,TSC22D3,TSC-22R
1831,TSC22D3,TSC22D3,TSC22D3
22827,PUF60,PUF60,FIR
22827,PUF60,PUF60,RoBPI
22827,PUF60,PUF60,SIAHBP1
22827,PUF60,PUF60,VRJS
22827,PUF60,PUF60,PUF60
23076,RRP1B,RRP1B,KIAA0179
23076,RRP1B,RRP1B,NNP1L
23076,RRP1B,RRP1B,Nnp1
23076,RRP1B,RRP1B,PPP1R136
23076,RRP1B,RRP1B,RRP1
23076,RRP1B,RRP1B,RRP1B
10058,ABCB6,ABCB6,ABC
10058,ABCB6,ABCB6,LAN
10058,ABCB6,ABCB6,MTABC3
10058,ABCB6,ABCB6,PRP
10058,ABCB6,ABCB6,umat
10058,ABCB6,ABCB6,ABCB6
6944,VPS72,VPS72,CFL1
6944,VPS72,VPS72,Swc2
6944,VPS72,VPS72,TCFL1
6944,VPS72,VPS72,YL-1
6944,VPS72,VPS72,YL1
6944,VPS72,VPS72,VPS72
54541,DDIT4,DDIT4,Dig2
54541,DDIT4,DDIT4,REDD-1
54541,DDIT4,DDIT4,REDD1
54541,DDIT4,DDIT4,DDIT4
5699,PSMB10,PSMB10,LMP10
5699,PSMB10,PSMB10,MECL1
5699,PSMB10,PSMB10,beta2i
5699,PSMB10,PSMB10,PSMB10
835,CASP2,CASP2,CASP-2
835,CASP2,CASP2,ICH1
835,CASP2,CASP2,NEDD-2
835,CASP2,CASP2,NEDD2
835,CASP2,CASP2,PPP1R57
835,CASP2,CASP2,CASP2
6347,CCL2,CCL2,GDCF-2
6347,CCL2,CCL2,HC11
6347,CCL2,CCL2,HSMCR30
6347,CCL2,CCL2,MCAF
6347,CCL2,CCL2,MCP-1
6347,CCL2,CCL2,MCP1
6347,CCL2,CCL2,SCYA2
6347,CCL2,CCL2,SMC-CF
6347,CCL2,CCL2,CCL2
5019,OXCT1,OXCT1,OXCT
5019,OXCT1,OXCT1,SCOT
5019,OXCT1,OXCT1,OXCT1
1021,CDK6,CDK6,MCPH12
1021,CDK6,CDK6,PLSTIRE
1021,CDK6,CDK6,CDK6
5525,PPP2R5A,PPP2R5A,B56A
5525,PPP2R5A,PPP2R5A,B56alpha
5525,PPP2R5A,PPP2R5A,PR61A
5525,PPP2R5A,PPP2R5A,PPP2R5A
1994,ELAVL1,ELAVL1,ELAV1
1994,ELAVL1,ELAVL1,HUR
1994,ELAVL1,ELAVL1,Hua
1994,ELAVL1,ELAVL1,MelG
1994,ELAVL1,ELAVL1,ELAVL1
10818,FRS2,FRS2,FRS1A
10818,FRS2,FRS2,FRS2A
10818,FRS2,FRS2,FRS2alpha
10818,FRS2,FRS2,SNT
10818,FRS2,FRS2,SNT-1
10818,FRS2,FRS2,SNT1
10818,FRS2,FRS2,FRS2
9738,CCP110,CCP110,CP110
9738,CCP110,CCP110,Cep110
9738,CCP110,CCP110,CCP110
3611,ILK,ILK,HEL-S-28
3611,ILK,ILK,ILK-1
3611,ILK,ILK,ILK-2
3611,ILK,ILK,P59
3611,ILK,ILK,p59ILK
3611,ILK,ILK,ILK
10954,PDIA5,PDIA5,PDIR
10954,PDIA5,PDIA5,PDIA5
1662,DDX10,DDX10,Dbp4
1662,DDX10,DDX10,HRH-J8
1662,DDX10,DDX10,DDX10
10765,KDM5B,KDM5B,CT31
10765,KDM5B,KDM5B,JARID1B
10765,KDM5B,KDM5B,MRT65
10765,KDM5B,KDM5B,PLU-1
10765,KDM5B,KDM5B,PLU1
10765,KDM5B,KDM5B,PPP1R98
10765,KDM5B,KDM5B,PUT1
10765,KDM5B,KDM5B,RBBP2H1A
10765,KDM5B,KDM5B,RBP2-H1
10765,KDM5B,KDM5B,KDM5B
26227,PHGDH,PHGDH,3-PGDH
26227,PHGDH,PHGDH,3PGDH
26227,PHGDH,PHGDH,HEL-S-113
26227,PHGDH,PHGDH,NLS
26227,PHGDH,PHGDH,NLS1
26227,PHGDH,PHGDH,PDG
26227,PHGDH,PHGDH,PGAD
26227,PHGDH,PHGDH,PGD
26227,PHGDH,PHGDH,PGDH
26227,PHGDH,PHGDH,PHGDHD
26227,PHGDH,PHGDH,SERA
26227,PHGDH,PHGDH,PHGDH
595,CCND1,CCND1,BCL1
595,CCND1,CCND1,D11S287E
595,CCND1,CCND1,PRAD1
595,CCND1,CCND1,U21B31
595,CCND1,CCND1,CCND1
28969,BZW2,BZW2,HSPC028
28969,BZW2,BZW2,MST017
28969,BZW2,BZW2,MSTP017
28969,BZW2,BZW2,BZW2
1605,DAG1,DAG1,156DAG
1605,DAG1,DAG1,A3a
1605,DAG1,DAG1,AGRNR
1605,DAG1,DAG1,DAG
1605,DAG1,DAG1,LGMDR16
1605,DAG1,DAG1,MDDGA9
1605,DAG1,DAG1,MDDGC7
1605,DAG1,DAG1,MDDGC9
1605,DAG1,DAG1,DAG1
8835,SOCS2,SOCS2,CIS2
8835,SOCS2,SOCS2,Cish2
8835,SOCS2,SOCS2,SOCS-2
8835,SOCS2,SOCS2,SSI-2
8835,SOCS2,SOCS2,SSI2
8835,SOCS2,SOCS2,STATI2
8835,SOCS2,SOCS2,SOCS2
8553,BHLHE40,BHLHE40,BHLHB2
8553,BHLHE40,BHLHE40,Clast5
8553,BHLHE40,BHLHE40,DEC1
8553,BHLHE40,BHLHE40,HLHB2
8553,BHLHE40,BHLHE40,SHARP-2
8553,BHLHE40,BHLHE40,SHARP2
8553,BHLHE40,BHLHE40,STRA13
8553,BHLHE40,BHLHE40,Stra14
8553,BHLHE40,BHLHE40,BHLHE40
5373,PMM2,PMM2,CDG1
5373,PMM2,PMM2,CDG1a
5373,PMM2,PMM2,CDGS
5373,PMM2,PMM2,PMI
5373,PMM2,PMM2,PMI1
5373,PMM2,PMM2,PMM 2
5373,PMM2,PMM2,PMM2
55011,PIH1D1,PIH1D1,MOT48
55011,PIH1D1,PIH1D1,NOP17
55011,PIH1D1,PIH1D1,Pih1
55011,PIH1D1,PIH1D1,PIH1D1
9289,ADGRG1,ADGRG1,BFPP
9289,ADGRG1,ADGRG1,BPPR
9289,ADGRG1,ADGRG1,GPR56
9289,ADGRG1,ADGRG1,TM7LN4
9289,ADGRG1,ADGRG1,TM7XN1
9289,ADGRG1,ADGRG1,ADGRG1
23244,PDS5A,PDS5A,PIG54
23244,PDS5A,PDS5A,SCC-112
23244,PDS5A,PDS5A,SCC112
23244,PDS5A,PDS5A,PDS5A
51635,DHRS7,DHRS7,CGI-86
51635,DHRS7,DHRS7,SDR34C1
51635,DHRS7,DHRS7,retDSR4
51635,DHRS7,DHRS7,retSDR4
51635,DHRS7,DHRS7,DHRS7
8895,CPNE3,CPNE3,CPN3
8895,CPNE3,CPNE3,PRO1071
8895,CPNE3,CPNE3,CPNE3
6118,RPA2,RPA2,REPA2
6118,RPA2,RPA2,RP-A p32
6118,RPA2,RPA2,RP-A p34
6118,RPA2,RPA2,RPA32
6118,RPA2,RPA2,RPA2
9637,FEZ2,FEZ2,HUM3CL
9637,FEZ2,FEZ2,FEZ2
2017,CTTN,CTTN,EMS1
2017,CTTN,CTTN,CTTN
1848,DUSP6,DUSP6,HH19
1848,DUSP6,DUSP6,MKP3
1848,DUSP6,DUSP6,PYST1
1848,DUSP6,DUSP6,DUSP6
4088,SMAD3,SMAD3,HSPC193
4088,SMAD3,SMAD3,HsT17436
4088,SMAD3,SMAD3,JV15-2
4088,SMAD3,SMAD3,LDS1C
4088,SMAD3,SMAD3,LDS3
4088,SMAD3,SMAD3,MADH3
4088,SMAD3,SMAD3,SMAD3
9455,HOMER2,HOMER2,ACPD
9455,HOMER2,HOMER2,CPD
9455,HOMER2,HOMER2,DFNA68
9455,HOMER2,HOMER2,HOMER-2
9455,HOMER2,HOMER2,VESL-2
9455,HOMER2,HOMER2,HOMER2
60528,ELAC2,ELAC2,COXPD17
60528,ELAC2,ELAC2,ELC2
60528,ELAC2,ELAC2,HPC2
60528,ELAC2,ELAC2,ELAC2
11168,PSIP1,PSIP1,DFS70
11168,PSIP1,PSIP1,LEDGF
11168,PSIP1,PSIP1,PAIP
11168,PSIP1,PSIP1,PSIP2
11168,PSIP1,PSIP1,p52
11168,PSIP1,PSIP1,p75
11168,PSIP1,PSIP1,PSIP1
79947,DHDDS,DHDDS,CIT
79947,DHDDS,DHDDS,CPT
79947,DHDDS,DHDDS,DEDSM
79947,DHDDS,DHDDS,DS
79947,DHDDS,DHDDS,HDS
79947,DHDDS,DHDDS,RP59
79947,DHDDS,DHDDS,hCIT
79947,DHDDS,DHDDS,DHDDS
5108,PCM1,PCM1,PTC4
5108,PCM1,PCM1,RET/PCM-1
5108,PCM1,PCM1,PCM1
23338,JADE2,JADE2,JADE-2
23338,JADE2,JADE2,PHF15
23338,JADE2,JADE2,JADE2
8518,IKBKAP,ELP1,DYS
8518,IKBKAP,ELP1,FD
8518,IKBKAP,ELP1,IKAP
8518,IKBKAP,ELP1,IKBKAP
8518,IKBKAP,ELP1,IKI3
8518,IKBKAP,ELP1,TOT1
8518,IKBKAP,ELP1,ELP1
50810,HDGFRP3,HDGFL3,CGI-142
50810,HDGFRP3,HDGFL3,HDGF-2
50810,HDGFRP3,HDGFL3,HDGF2
50810,HDGFRP3,HDGFL3,HDGFRP3
50810,HDGFRP3,HDGFL3,HRP-3
50810,HDGFRP3,HDGFL3,HDGFL3
57019,CIAPIN1,CIAPIN1,Anamorsin
57019,CIAPIN1,CIAPIN1,CIAE2
